itemset support
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ ==> CATL_1 COUPLE_2 SANI_2" " 294056 #CONF: 0.8623646579938297"
"ASCEN_2 COUPLE_2 CS1_8 SANI_2 ==> CATL_1 INAT_11 NA38_ZZ" " 294056 #CONF: 0.9251349684758945"
"ASCEN_2 COUPLE_2 CS1_8 NA38_ZZ ==> CATL_1 INAT_11 SANI_2" " 294056 #CONF: 0.8971741345748998"
"ASCEN_2 COUPLE_2 CS1_8 INAT_11 ==> CATL_1 NA38_ZZ SANI_2" " 294056 #CONF: 0.9734793936444563"
"ASCEN_2 CATL_1 CS1_8 INAT_11 ==> COUPLE_2 NA38_ZZ SANI_2" " 294056 #CONF: 0.8623646579938297"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 ==> INAT_11 NA38_ZZ SANI_2" " 294056 #CONF: 0.8971741345748998"
"ASCEN_2 CS1_8 INAT_11 ==> CATL_1 COUPLE_2 NA38_ZZ SANI_2" " 294056 #CONF: 0.8623646579938297"
"ASCEN_2 COUPLE_2 CS1_8 ==> CATL_1 INAT_11 NA38_ZZ SANI_2" " 294056 #CONF: 0.8971741345748998"
"CATL_1 COUPLE_2 CS1_8 MODV_11 NA38_ZZ SANI_2 ==> ASCEN_2" " 222346 #CONF: 0.8779114531304908"
"ASCEN_2 COUPLE_2 CS1_8 MODV_11 NA38_ZZ SANI_2 ==> CATL_1" " 222346 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 MODV_11 NA38_ZZ SANI_2 ==> COUPLE_2" " 222346 #CONF: 0.9992449913263884"
"ASCEN_2 CATL_1 COUPLE_2 MODV_11 NA38_ZZ SANI_2 ==> CS1_8" " 222346 #CONF: 0.9617124715611727"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 MODV_11 SANI_2 ==> NA38_ZZ" " 222346 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 MODV_11 NA38_ZZ ==> SANI_2" " 222346 #CONF: 0.9740397420621013"
"COUPLE_2 CS1_8 MODV_11 NA38_ZZ SANI_2 ==> ASCEN_2 CATL_1" " 222346 #CONF: 0.8779114531304908"
"CATL_1 CS1_8 MODV_11 NA38_ZZ SANI_2 ==> ASCEN_2 COUPLE_2" " 222346 #CONF: 0.8772429574686341"
"CATL_1 COUPLE_2 CS1_8 MODV_11 SANI_2 ==> ASCEN_2 NA38_ZZ" " 222346 #CONF: 0.8779114531304908"
"CATL_1 COUPLE_2 CS1_8 MODV_11 NA38_ZZ ==> ASCEN_2 SANI_2" " 222346 #CONF: 0.8512220146396742"
"ASCEN_2 CS1_8 MODV_11 NA38_ZZ SANI_2 ==> CATL_1 COUPLE_2" " 222346 #CONF: 0.9992449913263884"
"ASCEN_2 COUPLE_2 MODV_11 NA38_ZZ SANI_2 ==> CATL_1 CS1_8" " 222346 #CONF: 0.9617124715611727"
"ASCEN_2 COUPLE_2 CS1_8 MODV_11 SANI_2 ==> CATL_1 NA38_ZZ" " 222346 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 MODV_11 NA38_ZZ ==> CATL_1 SANI_2" " 222346 #CONF: 0.9740397420621013"
"ASCEN_2 CATL_1 MODV_11 NA38_ZZ SANI_2 ==> COUPLE_2 CS1_8" " 222346 #CONF: 0.9608895572957181"
"ASCEN_2 CATL_1 CS1_8 MODV_11 SANI_2 ==> COUPLE_2 NA38_ZZ" " 222346 #CONF: 0.9992449913263884"
"ASCEN_2 CATL_1 CS1_8 MODV_11 NA38_ZZ ==> COUPLE_2 SANI_2" " 222346 #CONF: 0.9732765450796889"
"ASCEN_2 CATL_1 COUPLE_2 MODV_11 SANI_2 ==> CS1_8 NA38_ZZ" " 222346 #CONF: 0.8585450613947023"
"ASCEN_2 CATL_1 COUPLE_2 MODV_11 NA38_ZZ ==> CS1_8 SANI_2" " 222346 #CONF: 0.9363711018929902"
"ASCEN_2 CATL_1 COUPLE_2 CS1_8 MODV_11 ==> NA38_ZZ SANI_2" " 222346 #CONF: 0.9740397420621013"
"CS1_8 MODV_11 NA38_ZZ SANI_2 ==> ASCEN_2 CATL_1 COUPLE_2" " 222346 #CONF: 0.8772429574686341"
"COUPLE_2 CS1_8 MODV_11 SANI_2 ==> ASCEN_2 CATL_1 NA38_ZZ" " 222346 #CONF: 0.8779114531304908"
"COUPLE_2 CS1_8 MODV_11 NA38_ZZ ==> ASCEN_2 CATL_1 SANI_2" " 222346 #CONF: 0.8512220146396742"
"CATL_1 CS1_8 MODV_11 SANI_2 ==> ASCEN_2 COUPLE_2 NA38_ZZ" " 222346 #CONF: 0.8772429574686341"
"CATL_1 CS1_8 MODV_11 NA38_ZZ ==> ASCEN_2 COUPLE_2 SANI_2" " 222346 #CONF: 0.850557740272061"
"CATL_1 COUPLE_2 CS1_8 MODV_11 ==> ASCEN_2 NA38_ZZ SANI_2" " 222346 #CONF: 0.8512220146396742"
"ASCEN_2 MODV_11 NA38_ZZ SANI_2 ==> CATL_1 COUPLE_2 CS1_8" " 222346 #CONF: 0.9608895572957181"
"ASCEN_2 CS1_8 MODV_11 SANI_2 ==> CATL_1 COUPLE_2 NA38_ZZ" " 222346 #CONF: 0.9992449913263884"
"ASCEN_2 CS1_8 MODV_11 NA38_ZZ ==> CATL_1 COUPLE_2 SANI_2" " 222346 #CONF: 0.9732765450796889"
"ASCEN_2 COUPLE_2 MODV_11 SANI_2 ==> CATL_1 CS1_8 NA38_ZZ" " 222346 #CONF: 0.8585450613947023"
"ASCEN_2 COUPLE_2 MODV_11 NA38_ZZ ==> CATL_1 CS1_8 SANI_2" " 222346 #CONF: 0.9363711018929902"
"ASCEN_2 COUPLE_2 CS1_8 MODV_11 ==> CATL_1 NA38_ZZ SANI_2" " 222346 #CONF: 0.9740397420621013"
"ASCEN_2 CATL_1 MODV_11 SANI_2 ==> COUPLE_2 CS1_8 NA38_ZZ" " 222346 #CONF: 0.8571681907199803"
"ASCEN_2 CATL_1 MODV_11 NA38_ZZ ==> COUPLE_2 CS1_8 SANI_2" " 222346 #CONF: 0.9355319184745107"
"ASCEN_2 CATL_1 CS1_8 MODV_11 ==> COUPLE_2 NA38_ZZ SANI_2" " 222346 #CONF: 0.9732765450796889"
"CS1_8 MODV_11 SANI_2 ==> ASCEN_2 CATL_1 COUPLE_2 NA38_ZZ" " 222346 #CONF: 0.8772429574686341"
"CS1_8 MODV_11 NA38_ZZ ==> ASCEN_2 CATL_1 COUPLE_2 SANI_2" " 222346 #CONF: 0.850557740272061"
"COUPLE_2 CS1_8 MODV_11 ==> ASCEN_2 CATL_1 NA38_ZZ SANI_2" " 222346 #CONF: 0.8512220146396742"
"CATL_1 CS1_8 MODV_11 ==> ASCEN_2 COUPLE_2 NA38_ZZ SANI_2" " 222346 #CONF: 0.850557740272061"
"ASCEN_2 MODV_11 SANI_2 ==> CATL_1 COUPLE_2 CS1_8 NA38_ZZ" " 222346 #CONF: 0.8571681907199803"
"ASCEN_2 MODV_11 NA38_ZZ ==> CATL_1 COUPLE_2 CS1_8 SANI_2" " 222346 #CONF: 0.9355319184745107"
"ASCEN_2 CS1_8 MODV_11 ==> CATL_1 COUPLE_2 NA38_ZZ SANI_2" " 222346 #CONF: 0.9732765450796889"
"CS1_8 MODV_11 ==> ASCEN_2 CATL_1 COUPLE_2 NA38_ZZ SANI_2" " 222346 #CONF: 0.850557740272061"
"CATL_1 COUPLE_2 GARL_1 INAT_11 NA38_ZZ SANI_2 ==> ASCEN_2" " 271170 #CONF: 0.8690872612710205"
"ASCEN_2 COUPLE_2 GARL_1 INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 271170 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 GARL_1 NA38_ZZ SANI_2 ==> INAT_11" " 271170 #CONF: 0.9446128122060822"
"ASCEN_2 CATL_1 COUPLE_2 GARL_1 INAT_11 NA38_ZZ ==> SANI_2" " 271170 #CONF: 0.9781408938426577"
"COUPLE_2 GARL_1 INAT_11 NA38_ZZ SANI_2 ==> ASCEN_2 CATL_1" " 271170 #CONF: 0.8690872612710205"
"ASCEN_2 COUPLE_2 GARL_1 NA38_ZZ SANI_2 ==> CATL_1 INAT_11" " 271170 #CONF: 0.9446128122060822"
"ASCEN_2 COUPLE_2 GARL_1 INAT_11 NA38_ZZ ==> CATL_1 SANI_2" " 271170 #CONF: 0.9781408938426577"
"ASCEN_2 CATL_1 COUPLE_2 GARL_1 NA38_ZZ ==> INAT_11 SANI_2" " 271170 #CONF: 0.9221587431136503"
"ASCEN_2 COUPLE_2 GARL_1 NA38_ZZ ==> CATL_1 INAT_11 SANI_2" " 271170 #CONF: 0.9221587431136503"
"CATL_1 COUPLE_2 GARL_1 INAT_11 SANI_2 STOCD_10 ==> ASCEN_2" " 236954 #CONF: 0.9241071080362226"
"ASCEN_2 COUPLE_2 GARL_1 INAT_11 SANI_2 STOCD_10 ==> CATL_1" " 236954 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 GARL_1 SANI_2 STOCD_10 ==> INAT_11" " 236954 #CONF: 0.9543091192473591"
"ASCEN_2 CATL_1 COUPLE_2 GARL_1 INAT_11 STOCD_10 ==> SANI_2" " 236954 #CONF: 0.980692743534242"
"COUPLE_2 GARL_1 INAT_11 SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 236954 #CONF: 0.9241071080362226"
"CATL_1 COUPLE_2 GARL_1 SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 236954 #CONF: 0.8802383420074074"
"CATL_1 COUPLE_2 GARL_1 INAT_11 STOCD_10 ==> ASCEN_2 SANI_2" " 236954 #CONF: 0.906199685636815"
"ASCEN_2 COUPLE_2 GARL_1 SANI_2 STOCD_10 ==> CATL_1 INAT_11" " 236954 #CONF: 0.9543091192473591"
"ASCEN_2 COUPLE_2 GARL_1 INAT_11 STOCD_10 ==> CATL_1 SANI_2" " 236954 #CONF: 0.980692743534242"
"ASCEN_2 CATL_1 COUPLE_2 GARL_1 STOCD_10 ==> INAT_11 SANI_2" " 236954 #CONF: 0.9349031181323559"
"COUPLE_2 GARL_1 SANI_2 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11" " 236954 #CONF: 0.8802383420074074"
"COUPLE_2 GARL_1 INAT_11 STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 236954 #CONF: 0.906199685636815"
"CATL_1 COUPLE_2 GARL_1 STOCD_10 ==> ASCEN_2 INAT_11 SANI_2" " 236954 #CONF: 0.8621305671882902"
"ASCEN_2 COUPLE_2 GARL_1 STOCD_10 ==> CATL_1 INAT_11 SANI_2" " 236954 #CONF: 0.9349031181323559"
"COUPLE_2 GARL_1 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11 SANI_2" " 236954 #CONF: 0.8621305671882902"
"CATL_1 COUPLE_2 INAT_11 NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2" " 226454 #CONF: 0.9295225429350146"
"ASCEN_2 COUPLE_2 INAT_11 NA38_ZZ SANI_2 STOCD_10 ==> CATL_1" " 226454 #CONF: 1.0"
"ASCEN_2 CATL_1 COUPLE_2 NA38_ZZ SANI_2 STOCD_10 ==> INAT_11" " 226454 #CONF: 0.9523677348809825"
"ASCEN_2 CATL_1 COUPLE_2 INAT_11 NA38_ZZ STOCD_10 ==> SANI_2" " 226454 #CONF: 0.9767094809664703"
"COUPLE_2 INAT_11 NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 226454 #CONF: 0.9295225429350146"
"CATL_1 COUPLE_2 NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 226454 #CONF: 0.8832748264295187"
"CATL_1 COUPLE_2 INAT_11 NA38_ZZ STOCD_10 ==> ASCEN_2 SANI_2" " 226454 #CONF: 0.9076821945920813"
"ASCEN_2 COUPLE_2 NA38_ZZ SANI_2 STOCD_10 ==> CATL_1 INAT_11" " 226454 #CONF: 0.9523677348809825"
"ASCEN_2 COUPLE_2 INAT_11 NA38_ZZ STOCD_10 ==> CATL_1 SANI_2" " 226454 #CONF: 0.9767094809664703"
"ASCEN_2 CATL_1 COUPLE_2 NA38_ZZ STOCD_10 ==> INAT_11 SANI_2" " 226454 #CONF: 0.9289772610730739"
"COUPLE_2 NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11" " 226454 #CONF: 0.8832748264295187"
"COUPLE_2 INAT_11 NA38_ZZ STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 226454 #CONF: 0.9076821945920813"
"CATL_1 COUPLE_2 NA38_ZZ STOCD_10 ==> ASCEN_2 INAT_11 SANI_2" " 226454 #CONF: 0.8612284791760952"
"ASCEN_2 COUPLE_2 NA38_ZZ STOCD_10 ==> CATL_1 INAT_11 SANI_2" " 226454 #CONF: 0.9289772610730739"
"COUPLE_2 NA38_ZZ STOCD_10 ==> ASCEN_2 CATL_1 INAT_11 SANI_2" " 226454 #CONF: 0.8612284791760952"
"ASCEN_2 CS1_7 INAT_11 NA38_ZZ SANI_2 TACT_21 ==> CATL_1" " 223093 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 NA38_ZZ SANI_2 TACT_21 ==> CS1_7" " 223093 #CONF: 0.9953998679302529"
"ASCEN_2 CATL_1 CS1_7 NA38_ZZ SANI_2 TACT_21 ==> INAT_11" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CATL_1 CS1_7 INAT_11 SANI_2 TACT_21 ==> NA38_ZZ" " 223093 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_7 INAT_11 NA38_ZZ TACT_21 ==> SANI_2" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 CATL_1 CS1_7 INAT_11 NA38_ZZ SANI_2 ==> TACT_21" " 223093 #CONF: 1.0"
"ASCEN_2 INAT_11 NA38_ZZ SANI_2 TACT_21 ==> CATL_1 CS1_7" " 223093 #CONF: 0.9953998679302529"
"ASCEN_2 CS1_7 NA38_ZZ SANI_2 TACT_21 ==> CATL_1 INAT_11" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CS1_7 INAT_11 SANI_2 TACT_21 ==> CATL_1 NA38_ZZ" " 223093 #CONF: 1.0"
"ASCEN_2 CS1_7 INAT_11 NA38_ZZ TACT_21 ==> CATL_1 SANI_2" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 CS1_7 INAT_11 NA38_ZZ SANI_2 ==> CATL_1 TACT_21" " 223093 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ SANI_2 TACT_21 ==> CS1_7 INAT_11" " 223093 #CONF: 0.8967156908062656"
"ASCEN_2 CATL_1 INAT_11 SANI_2 TACT_21 ==> CS1_7 NA38_ZZ" " 223093 #CONF: 0.9953998679302529"
"ASCEN_2 CATL_1 INAT_11 NA38_ZZ TACT_21 ==> CS1_7 SANI_2" " 223093 #CONF: 0.9684242968828001"
"ASCEN_2 CATL_1 CS1_7 SANI_2 TACT_21 ==> INAT_11 NA38_ZZ" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CATL_1 CS1_7 NA38_ZZ TACT_21 ==> INAT_11 SANI_2" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 CATL_1 CS1_7 NA38_ZZ SANI_2 ==> INAT_11 TACT_21" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CATL_1 CS1_7 INAT_11 TACT_21 ==> NA38_ZZ SANI_2" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 CATL_1 CS1_7 INAT_11 SANI_2 ==> NA38_ZZ TACT_21" " 223093 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_7 INAT_11 NA38_ZZ ==> SANI_2 TACT_21" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 NA38_ZZ SANI_2 TACT_21 ==> CATL_1 CS1_7 INAT_11" " 223093 #CONF: 0.8967156908062656"
"ASCEN_2 INAT_11 SANI_2 TACT_21 ==> CATL_1 CS1_7 NA38_ZZ" " 223093 #CONF: 0.9953998679302529"
"ASCEN_2 INAT_11 NA38_ZZ TACT_21 ==> CATL_1 CS1_7 SANI_2" " 223093 #CONF: 0.9684242968828001"
"ASCEN_2 CS1_7 SANI_2 TACT_21 ==> CATL_1 INAT_11 NA38_ZZ" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CS1_7 NA38_ZZ TACT_21 ==> CATL_1 INAT_11 SANI_2" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 CS1_7 NA38_ZZ SANI_2 ==> CATL_1 INAT_11 TACT_21" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CS1_7 INAT_11 TACT_21 ==> CATL_1 NA38_ZZ SANI_2" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 CS1_7 INAT_11 SANI_2 ==> CATL_1 NA38_ZZ TACT_21" " 223093 #CONF: 1.0"
"ASCEN_2 CS1_7 INAT_11 NA38_ZZ ==> CATL_1 SANI_2 TACT_21" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 CATL_1 SANI_2 TACT_21 ==> CS1_7 INAT_11 NA38_ZZ" " 223093 #CONF: 0.8967156908062656"
"ASCEN_2 CATL_1 NA38_ZZ TACT_21 ==> CS1_7 INAT_11 SANI_2" " 223093 #CONF: 0.87099431551988"
"ASCEN_2 CATL_1 INAT_11 TACT_21 ==> CS1_7 NA38_ZZ SANI_2" " 223093 #CONF: 0.9684242968828001"
"ASCEN_2 CATL_1 CS1_7 TACT_21 ==> INAT_11 NA38_ZZ SANI_2" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 CATL_1 CS1_7 SANI_2 ==> INAT_11 NA38_ZZ TACT_21" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CATL_1 CS1_7 NA38_ZZ ==> INAT_11 SANI_2 TACT_21" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 CATL_1 CS1_7 INAT_11 ==> NA38_ZZ SANI_2 TACT_21" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 SANI_2 TACT_21 ==> CATL_1 CS1_7 INAT_11 NA38_ZZ" " 223093 #CONF: 0.8967156908062656"
"ASCEN_2 NA38_ZZ TACT_21 ==> CATL_1 CS1_7 INAT_11 SANI_2" " 223093 #CONF: 0.87099431551988"
"ASCEN_2 INAT_11 TACT_21 ==> CATL_1 CS1_7 NA38_ZZ SANI_2" " 223093 #CONF: 0.9684242968828001"
"ASCEN_2 CS1_7 TACT_21 ==> CATL_1 INAT_11 NA38_ZZ SANI_2" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 CS1_7 SANI_2 ==> CATL_1 INAT_11 NA38_ZZ TACT_21" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CS1_7 NA38_ZZ ==> CATL_1 INAT_11 SANI_2 TACT_21" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 CS1_7 INAT_11 ==> CATL_1 NA38_ZZ SANI_2 TACT_21" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 CATL_1 TACT_21 ==> CS1_7 INAT_11 NA38_ZZ SANI_2" " 223093 #CONF: 0.87099431551988"
"ASCEN_2 CATL_1 CS1_7 ==> INAT_11 NA38_ZZ SANI_2 TACT_21" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 TACT_21 ==> CATL_1 CS1_7 INAT_11 NA38_ZZ SANI_2" " 223093 #CONF: 0.87099431551988"
"ASCEN_2 CS1_7 ==> CATL_1 INAT_11 NA38_ZZ SANI_2 TACT_21" " 223093 #CONF: 0.8761629847815415"
"CATL_1 CS1_8 GARL_1 INAT_11 NA38_ZZ SANI_2 ==> ASCEN_2" " 230730 #CONF: 0.8867886819429177"
"ASCEN_2 CS1_8 GARL_1 INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 230730 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 GARL_1 NA38_ZZ SANI_2 ==> INAT_11" " 230730 #CONF: 0.9258828250401284"
"ASCEN_2 CATL_1 CS1_8 GARL_1 INAT_11 SANI_2 ==> NA38_ZZ" " 230730 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 GARL_1 INAT_11 NA38_ZZ ==> SANI_2" " 230730 #CONF: 0.9805071456800826"
"CS1_8 GARL_1 INAT_11 NA38_ZZ SANI_2 ==> ASCEN_2 CATL_1" " 230730 #CONF: 0.8867886819429177"
"CATL_1 CS1_8 GARL_1 INAT_11 SANI_2 ==> ASCEN_2 NA38_ZZ" " 230730 #CONF: 0.8867886819429177"
"CATL_1 CS1_8 GARL_1 INAT_11 NA38_ZZ ==> ASCEN_2 SANI_2" " 230730 #CONF: 0.8680782861915619"
"ASCEN_2 CS1_8 GARL_1 NA38_ZZ SANI_2 ==> CATL_1 INAT_11" " 230730 #CONF: 0.9258828250401284"
"ASCEN_2 CS1_8 GARL_1 INAT_11 SANI_2 ==> CATL_1 NA38_ZZ" " 230730 #CONF: 1.0"
"ASCEN_2 CS1_8 GARL_1 INAT_11 NA38_ZZ ==> CATL_1 SANI_2" " 230730 #CONF: 0.9805071456800826"
"ASCEN_2 CATL_1 CS1_8 GARL_1 SANI_2 ==> INAT_11 NA38_ZZ" " 230730 #CONF: 0.9258828250401284"
"ASCEN_2 CATL_1 CS1_8 GARL_1 NA38_ZZ ==> INAT_11 SANI_2" " 230730 #CONF: 0.9052033598411883"
"ASCEN_2 CATL_1 CS1_8 GARL_1 INAT_11 ==> NA38_ZZ SANI_2" " 230730 #CONF: 0.9805071456800826"
"CS1_8 GARL_1 INAT_11 SANI_2 ==> ASCEN_2 CATL_1 NA38_ZZ" " 230730 #CONF: 0.8867886819429177"
"CS1_8 GARL_1 INAT_11 NA38_ZZ ==> ASCEN_2 CATL_1 SANI_2" " 230730 #CONF: 0.8680782861915619"
"CATL_1 CS1_8 GARL_1 INAT_11 ==> ASCEN_2 NA38_ZZ SANI_2" " 230730 #CONF: 0.8680782861915619"
"ASCEN_2 CS1_8 GARL_1 SANI_2 ==> CATL_1 INAT_11 NA38_ZZ" " 230730 #CONF: 0.9258828250401284"
"ASCEN_2 CS1_8 GARL_1 NA38_ZZ ==> CATL_1 INAT_11 SANI_2" " 230730 #CONF: 0.9052033598411883"
"ASCEN_2 CS1_8 GARL_1 INAT_11 ==> CATL_1 NA38_ZZ SANI_2" " 230730 #CONF: 0.9805071456800826"
"ASCEN_2 CATL_1 CS1_8 GARL_1 ==> INAT_11 NA38_ZZ SANI_2" " 230730 #CONF: 0.9052033598411883"
"CS1_8 GARL_1 INAT_11 ==> ASCEN_2 CATL_1 NA38_ZZ SANI_2" " 230730 #CONF: 0.8680782861915619"
"ASCEN_2 CS1_8 GARL_1 ==> CATL_1 INAT_11 NA38_ZZ SANI_2" " 230730 #CONF: 0.9052033598411883"
"CATL_1 GARL_1 INAT_11 NA38_ZZ SANI_2 SEXE_2 ==> ASCEN_2" " 231786 #CONF: 0.8738990770344454"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ SANI_2 SEXE_2 ==> CATL_1" " 231786 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 NA38_ZZ SANI_2 SEXE_2 ==> INAT_11" " 231786 #CONF: 0.9114667715296894"
"ASCEN_2 CATL_1 GARL_1 INAT_11 NA38_ZZ SEXE_2 ==> SANI_2" " 231786 #CONF: 0.9796037394553108"
"GARL_1 INAT_11 NA38_ZZ SANI_2 SEXE_2 ==> ASCEN_2 CATL_1" " 231786 #CONF: 0.8738990770344454"
"CATL_1 GARL_1 INAT_11 NA38_ZZ SEXE_2 ==> ASCEN_2 SANI_2" " 231786 #CONF: 0.8557852063534259"
"ASCEN_2 GARL_1 NA38_ZZ SANI_2 SEXE_2 ==> CATL_1 INAT_11" " 231786 #CONF: 0.9114667715296894"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ SEXE_2 ==> CATL_1 SANI_2" " 231786 #CONF: 0.9796037394553108"
"ASCEN_2 CATL_1 GARL_1 NA38_ZZ SEXE_2 ==> INAT_11 SANI_2" " 231786 #CONF: 0.890576911993545"
"GARL_1 INAT_11 NA38_ZZ SEXE_2 ==> ASCEN_2 CATL_1 SANI_2" " 231786 #CONF: 0.8557852063534259"
"ASCEN_2 GARL_1 NA38_ZZ SEXE_2 ==> CATL_1 INAT_11 SANI_2" " 231786 #CONF: 0.890576911993545"
"CATL_1 GARL_1 INAT_11 NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2" " 324569 #CONF: 0.9356782297099006"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ SANI_2 STOCD_10 ==> CATL_1" " 324569 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 NA38_ZZ SANI_2 STOCD_10 ==> INAT_11" " 324569 #CONF: 0.9292489428282672"
"ASCEN_2 CATL_1 GARL_1 INAT_11 NA38_ZZ STOCD_10 ==> SANI_2" " 324569 #CONF: 0.9821644178016904"
"GARL_1 INAT_11 NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2 CATL_1" " 324569 #CONF: 0.9356782297099006"
"CATL_1 GARL_1 NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 324569 #CONF: 0.8682145866491902"
"CATL_1 GARL_1 INAT_11 NA38_ZZ STOCD_10 ==> ASCEN_2 SANI_2" " 324569 #CONF: 0.918987714514654"
"ASCEN_2 GARL_1 NA38_ZZ SANI_2 STOCD_10 ==> CATL_1 INAT_11" " 324569 #CONF: 0.9292489428282672"
"ASCEN_2 GARL_1 INAT_11 NA38_ZZ STOCD_10 ==> CATL_1 SANI_2" " 324569 #CONF: 0.9821644178016904"
"ASCEN_2 CATL_1 GARL_1 NA38_ZZ STOCD_10 ==> INAT_11 SANI_2" " 324569 #CONF: 0.9113420414214475"
"GARL_1 NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2 CATL_1 INAT_11" " 324569 #CONF: 0.8682145866491902"
"GARL_1 INAT_11 NA38_ZZ STOCD_10 ==> ASCEN_2 CATL_1 SANI_2" " 324569 #CONF: 0.918987714514654"
"CATL_1 GARL_1 NA38_ZZ STOCD_10 ==> ASCEN_2 INAT_11 SANI_2" " 324569 #CONF: 0.8513642539752488"
"ASCEN_2 GARL_1 NA38_ZZ STOCD_10 ==> CATL_1 INAT_11 SANI_2" " 324569 #CONF: 0.9113420414214475"
"GARL_1 NA38_ZZ STOCD_10 ==> ASCEN_2 CATL_1 INAT_11 SANI_2" " 324569 #CONF: 0.8513642539752488"
"CATL_1 GARL_1 INAT_11 SANI_2 SEXE_1 STOCD_10 ==> ASCEN_2" " 279009 #CONF: 0.9428687291958839"
"ASCEN_2 GARL_1 INAT_11 SANI_2 SEXE_1 STOCD_10 ==> CATL_1" " 279009 #CONF: 1.0"
"ASCEN_2 CATL_1 GARL_1 SANI_2 SEXE_1 STOCD_10 ==> INAT_11" " 279009 #CONF: 0.92707879915602"
"ASCEN_2 CATL_1 GARL_1 INAT_11 SEXE_1 STOCD_10 ==> SANI_2" " 279009 #CONF: 0.9834267969870749"
"GARL_1 INAT_11 SANI_2 SEXE_1 STOCD_10 ==> ASCEN_2 CATL_1" " 279009 #CONF: 0.9428687291958839"
"CATL_1 GARL_1 SANI_2 SEXE_1 STOCD_10 ==> ASCEN_2 INAT_11" " 279009 #CONF: 0.872445677155481"
"CATL_1 GARL_1 INAT_11 SEXE_1 STOCD_10 ==> ASCEN_2 SANI_2" " 279009 #CONF: 0.9271434932576579"
"ASCEN_2 GARL_1 SANI_2 SEXE_1 STOCD_10 ==> CATL_1 INAT_11" " 279009 #CONF: 0.92707879915602"
"ASCEN_2 GARL_1 INAT_11 SEXE_1 STOCD_10 ==> CATL_1 SANI_2" " 279009 #CONF: 0.9834267969870749"
