itemset support
"ASCEN_2 SANI_2 STOCD_10 TACT_21 ==> CATL_1 CS1_7 NA38_ZZ" " 194277 #CONF: 0.9950217414685862"
"ASCEN_2 NA38_ZZ STOCD_10 TACT_21 ==> CATL_1 CS1_7 SANI_2" " 194277 #CONF: 0.9696251303883452"
"ASCEN_2 CS1_7 STOCD_10 TACT_21 ==> CATL_1 NA38_ZZ SANI_2" " 194277 #CONF: 0.9744838586705724"
"ASCEN_2 CS1_7 SANI_2 STOCD_10 ==> CATL_1 NA38_ZZ TACT_21" " 194277 #CONF: 1.0"
"ASCEN_2 CS1_7 NA38_ZZ STOCD_10 ==> CATL_1 SANI_2 TACT_21" " 194277 #CONF: 0.9744838586705724"
"ASCEN_2 CATL_1 STOCD_10 TACT_21 ==> CS1_7 NA38_ZZ SANI_2" " 194277 #CONF: 0.9696251303883452"
"ASCEN_2 CATL_1 CS1_7 STOCD_10 ==> NA38_ZZ SANI_2 TACT_21" " 194277 #CONF: 0.9744838586705724"
"ASCEN_2 STOCD_10 TACT_21 ==> CATL_1 CS1_7 NA38_ZZ SANI_2" " 194277 #CONF: 0.9696251303883452"
"ASCEN_2 CS1_7 STOCD_10 ==> CATL_1 NA38_ZZ SANI_2 TACT_21" " 194277 #CONF: 0.9744838586705724"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CATL_1" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 NA38_ZZ ==> CATL_1 CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 ==> CS1_8 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 CS1_8 NA38_ZZ" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CATL_1" " 151613 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CS1_8" " 151613 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> SANI_2" " 151613 #CONF: 0.9768878865979381"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 SANI_2 ==> CATL_1 CS1_8" " 151613 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 SANI_2" " 151613 #CONF: 0.9768878865979381"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 ==> CS1_8 SANI_2" " 151613 #CONF: 0.9768878865979381"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 CS1_8 SANI_2" " 151613 #CONF: 0.9768878865979381"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CATL_1" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 MODV_11 TACT_23 ==> DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 TACT_23 ==> CATL_1 CS1_8" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 MODV_11 TACT_23 ==> CATL_1 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 MODV_11 TACT_23 ==> CS1_8 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 MODV_11 ==> CS1_8 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 INAT_11 MODV_11 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 155200 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 MODV_11 ==> CATL_1 CS1_8 TACT_23" " 155200 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> CATL_1" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ ==> SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ SANI_2 ==> CATL_1 CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ ==> CATL_1 SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 SANI_2 ==> CS1_8 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 NA38_ZZ ==> CS1_8 SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 ==> NA38_ZZ SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 CS1_8 NA38_ZZ" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ ==> CATL_1 CS1_8 SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 ==> CATL_1 NA38_ZZ SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 ==> CS1_8 NA38_ZZ SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 DIPL_15_Z INAT_11 ==> CATL_1 CS1_8 NA38_ZZ SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> CATL_1" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> CS1_8" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 NA38_ZZ TACT_23 ==> DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 TACT_23 ==> NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ ==> TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 TACT_23 ==> CATL_1 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 NA38_ZZ ==> CATL_1 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 NA38_ZZ TACT_23 ==> CS1_8 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 TACT_23 ==> CS1_8 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 NA38_ZZ ==> CS1_8 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 ==> NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 INAT_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 TACT_23 ==> CATL_1 CS1_8 NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 NA38_ZZ ==> CATL_1 CS1_8 TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 ==> CATL_1 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 TACT_23 ==> CS1_8 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 ==> CS1_8 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 INAT_11 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z NA38_ZZ" " 190464 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 ==> CATL_1 CS1_8 NA38_ZZ TACT_23" " 190464 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> CATL_1" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 SANI_2 TACT_23 ==> DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 TACT_23 ==> SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 SANI_2 TACT_23 ==> CATL_1 CS1_8" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 TACT_23 ==> CATL_1 SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 INAT_11 SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 TACT_23 ==> CS1_8 SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 SANI_2 ==> CS1_8 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 INAT_11 TACT_23 ==> DIPL_15_Z SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z INAT_11 ==> SANI_2 TACT_23" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 INAT_11 SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 185738 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z INAT_11 TACT_23 ==> CATL_1 CS1_8 SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 DIPL_15_Z INAT_11 SANI_2 ==> CATL_1 CS1_8 TACT_23" " 185738 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 TACT_23 ==> CATL_1 DIPL_15_Z SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CS1_8 DIPL_15_Z INAT_11 ==> CATL_1 SANI_2 TACT_23" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CATL_1 INAT_11 TACT_23 ==> CS1_8 DIPL_15_Z SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CATL_1 DIPL_15_Z INAT_11 ==> CS1_8 SANI_2 TACT_23" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 INAT_11 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z SANI_2" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 DIPL_15_Z INAT_11 ==> CATL_1 CS1_8 SANI_2 TACT_23" " 185738 #CONF: 0.9751869119623656"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> CATL_1" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 SANI_2 ==> NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ ==> SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 DIPL_15_Z MODV_11 NA38_ZZ SANI_2 ==> CATL_1 CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ ==> CATL_1 SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 SANI_2 ==> CS1_8 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 NA38_ZZ ==> CS1_8 SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 ==> NA38_ZZ SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 CS1_8 NA38_ZZ" " 160457 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 NA38_ZZ ==> CATL_1 CS1_8 SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 ==> CATL_1 NA38_ZZ SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 ==> CS1_8 NA38_ZZ SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 DIPL_15_Z MODV_11 ==> CATL_1 CS1_8 NA38_ZZ SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> CATL_1" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> CS1_8" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 MODV_11 NA38_ZZ TACT_23 ==> DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 TACT_23 ==> NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ ==> TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8" " 164726 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 TACT_23 ==> CATL_1 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 NA38_ZZ ==> CATL_1 TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 MODV_11 NA38_ZZ TACT_23 ==> CS1_8 DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 TACT_23 ==> CS1_8 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 NA38_ZZ ==> CS1_8 TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 MODV_11 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 ==> NA38_ZZ TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 MODV_11 NA38_ZZ TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 164726 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 TACT_23 ==> CATL_1 CS1_8 NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 NA38_ZZ ==> CATL_1 CS1_8 TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 ==> CATL_1 NA38_ZZ TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 MODV_11 TACT_23 ==> CS1_8 DIPL_15_Z NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 ==> CS1_8 NA38_ZZ TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 MODV_11 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z NA38_ZZ" " 164726 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 ==> CATL_1 CS1_8 NA38_ZZ TACT_23" " 164726 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 SANI_2 TACT_23 ==> CATL_1" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 SANI_2 TACT_23 ==> CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 MODV_11 SANI_2 TACT_23 ==> DIPL_15_Z" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 TACT_23 ==> SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 SANI_2 ==> TACT_23" " 160457 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 SANI_2 TACT_23 ==> CATL_1 CS1_8" " 160457 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 160457 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 TACT_23 ==> CATL_1 SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 TACT_23" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 MODV_11 SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 TACT_23 ==> CS1_8 SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 SANI_2 ==> CS1_8 TACT_23" " 160457 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 MODV_11 TACT_23 ==> DIPL_15_Z SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z MODV_11 ==> SANI_2 TACT_23" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 MODV_11 SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 160457 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z MODV_11 TACT_23 ==> CATL_1 CS1_8 SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 DIPL_15_Z MODV_11 SANI_2 ==> CATL_1 CS1_8 TACT_23" " 160457 #CONF: 1.0"
"ASCEN_2 CS1_8 MODV_11 TACT_23 ==> CATL_1 DIPL_15_Z SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CS1_8 DIPL_15_Z MODV_11 ==> CATL_1 SANI_2 TACT_23" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CATL_1 MODV_11 TACT_23 ==> CS1_8 DIPL_15_Z SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CATL_1 DIPL_15_Z MODV_11 ==> CS1_8 SANI_2 TACT_23" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 MODV_11 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z SANI_2" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 DIPL_15_Z MODV_11 ==> CATL_1 CS1_8 SANI_2 TACT_23" " 160457 #CONF: 0.9740842368539271"
"ASCEN_2 CS1_8 DIPL_15_Z NA38_ZZ SANI_2 TACT_23 ==> CATL_1" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z NA38_ZZ SANI_2 TACT_23 ==> CS1_8" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 NA38_ZZ SANI_2 TACT_23 ==> DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z SANI_2 TACT_23 ==> NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z NA38_ZZ TACT_23 ==> SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z NA38_ZZ SANI_2 ==> TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z NA38_ZZ SANI_2 TACT_23 ==> CATL_1 CS1_8" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z SANI_2 TACT_23 ==> CATL_1 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z NA38_ZZ TACT_23 ==> CATL_1 SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CS1_8 DIPL_15_Z NA38_ZZ SANI_2 ==> CATL_1 TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z SANI_2 TACT_23 ==> CS1_8 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z NA38_ZZ TACT_23 ==> CS1_8 SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CATL_1 DIPL_15_Z NA38_ZZ SANI_2 ==> CS1_8 TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 SANI_2 TACT_23 ==> DIPL_15_Z NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 NA38_ZZ TACT_23 ==> DIPL_15_Z SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z TACT_23 ==> NA38_ZZ SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z SANI_2 ==> NA38_ZZ TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z NA38_ZZ ==> SANI_2 TACT_23" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 NA38_ZZ SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z SANI_2 TACT_23 ==> CATL_1 CS1_8 NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z NA38_ZZ TACT_23 ==> CATL_1 CS1_8 SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 DIPL_15_Z NA38_ZZ SANI_2 ==> CATL_1 CS1_8 TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 SANI_2 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 NA38_ZZ TACT_23 ==> CATL_1 DIPL_15_Z SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CS1_8 DIPL_15_Z TACT_23 ==> CATL_1 NA38_ZZ SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CS1_8 DIPL_15_Z SANI_2 ==> CATL_1 NA38_ZZ TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 CS1_8 DIPL_15_Z NA38_ZZ ==> CATL_1 SANI_2 TACT_23" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CATL_1 SANI_2 TACT_23 ==> CS1_8 DIPL_15_Z NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 NA38_ZZ TACT_23 ==> CS1_8 DIPL_15_Z SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CATL_1 DIPL_15_Z TACT_23 ==> CS1_8 NA38_ZZ SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CATL_1 DIPL_15_Z SANI_2 ==> CS1_8 NA38_ZZ TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 CATL_1 DIPL_15_Z NA38_ZZ ==> CS1_8 SANI_2 TACT_23" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CATL_1 CS1_8 TACT_23 ==> DIPL_15_Z NA38_ZZ SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CATL_1 CS1_8 DIPL_15_Z ==> NA38_ZZ SANI_2 TACT_23" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 SANI_2 TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z NA38_ZZ" " 197371 #CONF: 1.0"
"ASCEN_2 NA38_ZZ TACT_23 ==> CATL_1 CS1_8 DIPL_15_Z SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 DIPL_15_Z TACT_23 ==> CATL_1 CS1_8 NA38_ZZ SANI_2" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 DIPL_15_Z SANI_2 ==> CATL_1 CS1_8 NA38_ZZ TACT_23" " 197371 #CONF: 1.0"
"ASCEN_2 DIPL_15_Z NA38_ZZ ==> CATL_1 CS1_8 SANI_2 TACT_23" " 197371 #CONF: 0.9721703666123209"
"ASCEN_2 CS1_8 TACT_23 ==> CATL_1 DIPL_15_Z NA38_ZZ SANI_2" " 197371 #CONF: 0.9721703666123209"
